brand,model,year,price,mileage,fuel,location,color,source,crawl_date
Hyundai,Kona Tiêu,2019,439000000,59900,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,BT50 Luxury,2019,440000000,120000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,440000000,91000,Xăng,Khác,Xám,bonbanh,2025-12-26
Toyota,Rush 1.5S,2019,445000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Elantra 2.0,2019,445000000,67000,Điện,Bình Dương,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,445000000,50000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander 1.5,2019,445000000,50000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,445000000,88000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Nissan,Navara EL,2019,445000000,0,Dầu,Khác,Trắng,bonbanh,2025-12-26
Ford,Transit SVP,2019,445000000,13000,Dầu,Thái Nguyên,Bạc,bonbanh,2025-12-26
Nissan,Navara EL,2019,448000000,100000,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,450000000,86000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Vinfast,Lux A,2019,450000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,450000000,43000,Xăng,Hà Nội,Cam,bonbanh,2025-12-26
Ford,EcoSport Titanium,2019,450000000,58000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,450000000,80000,Xăng,Hà Nội,Cam,bonbanh,2025-12-26
Kia,Cerato 2.0,2019,450000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Xpander 1.5,2019,450000000,68000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Ford,Focus Sport,2019,450000000,40000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Focus Sport,2019,450000000,42000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,452000000,80000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander 1.5,2019,455000000,62000,Xăng,Lâm Đồng,Đỏ,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,455000000,75000,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Kia,Cerato 2.0,2019,455000000,100000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Focus Sport,2019,455000000,42000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,455000000,70000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,1.5L,2019,455000000,61268,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,455000000,72000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Yaris 1.5G,2019,455000000,66000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,455000000,100000,Điện,Bình Dương,Trắng,bonbanh,2025-12-26
Toyota,Yaris 1.5G,2019,455000000,67000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,1.5L,2019,455000000,71000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,Luxury,2019,459000000,93000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Vinfast,Lux A,2019,459000000,68000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,459000000,60000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,459000000,70000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Cerato 2.0,2019,460000000,75000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Nissan,Navara EL,2019,460000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Rush 1.5S,2019,460000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux A,2019,460000000,60000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,465000000,112300,Xăng,Bình Dương,Bạc,bonbanh,2025-12-26
Mazda,1.5L,2019,465000000,0,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,465000000,32000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Cerato 1.6,2019,465000000,79000,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,465000000,73000,Điện,Bình Dương,Trắng,bonbanh,2025-12-26
Mazda,1.5L,2019,465000000,80000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Xpander 1.5,2019,467000000,13000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0E,2019,468000000,110000,Điện,Hà Nội,Nâu,bonbanh,2025-12-26
Mazda,1.5L,2019,468000000,39000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Kona Đặc,2019,475000000,91000,Xăng,Quảng Ninh,Trắng,bonbanh,2025-12-26
Hyundai,Elantra Sport,2019,480000000,72000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Vinfast,Lux A,2019,480000000,72000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Cerato 2.0,2019,480000000,30000,Xăng,Lâm Đồng,Đen,bonbanh,2025-12-26
Chevrolet,Colorado LTZ,2019,480000000,91000,Điện,Khác,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,485000000,70000,Dầu,Hà Nội,Cam,bonbanh,2025-12-26
Hyundai,Kona 1.6,2019,485000000,90000,Xăng,Hải Phòng,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2019,485000000,100000,Dầu,Hà Nội,Vàng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,485000000,90000,Dầu,Hà Nội,Bạc,bonbanh,2025-12-26
Ford,Ranger XLS,2019,489000000,110000,Dầu,Hà Nội,Vàng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,490000000,100000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2019,490000000,110000,Dầu,Hà Nội,Đồng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,490000000,107000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,HRV G,2019,492000000,99000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,HRV G,2019,492000000,90000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,Premium,2019,495000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,495000000,85000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux A,2019,495000000,90000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,495000000,11000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,495000000,57000,Dầu,TP.HCM,Xám,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,498000000,68000,Điện,TP.HCM,Đen,bonbanh,2025-12-26
Ford,Ranger XLS,2019,499000000,100000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Ranger XLS,2019,499000000,69000,Dầu,Khác,Đỏ,bonbanh,2025-12-26
Mazda,Premium,2019,499000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,500000000,80000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,Premium,2019,510000000,0,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,515000000,190000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,BT50 Premium,2019,515000000,87000,Dầu,TP.HCM,Xanh,bonbanh,2025-12-26
Mazda,1.5L,2019,520000000,54836,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Kia,Sorento 2.4,2019,525000000,70000,Xăng,Bà Rịa - Vũng Tàu,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0G,2019,525000000,177000,Xăng,Đồng Nai,Đỏ,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,525000000,55,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,525000000,108000,Xăng,Bà Rịa - Vũng Tàu,Đen,bonbanh,2025-12-26
Mazda,Premium,2019,528000000,70000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Corolla altis,2019,528000000,80000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Corolla altis,2019,530000000,80000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Innova 2.0G,2019,535000000,86000,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0G,2019,538000000,92000,Điện,TP.HCM,Đỏ,bonbanh,2025-12-26
Vinfast,Lux A,2019,540000000,126000,Xăng,Khác,Đỏ,bonbanh,2025-12-26
Nissan,X trail,2019,545000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Innova 2.0G,2019,545000000,100000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,545000000,80000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,545000000,80000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Vinfast,Lux SA,2019,545000000,70000,Xăng,Đà Nẵng,Đỏ,bonbanh,2025-12-26
Vinfast,Lux A,2019,545000000,46000,Xăng,Bình Dương,Đỏ,bonbanh,2025-12-26
Honda,HRV L,2019,546000000,70000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Honda,HRV L,2019,550000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,555000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0G,2019,555000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,560000000,110000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger XLS,2019,560000000,35000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Transit Limousine,2019,560000000,110000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,560000000,0,Xăng,Khác,Trắng,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,560000000,89000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Sorento 2.4,2019,565000000,87000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Triton 4x4,2019,569000000,90000,Dầu,Hà Nội,Xám,bonbanh,2025-12-26
Nissan,X trail,2019,570000000,650000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,575000000,80000,Xăng,Hà Nội,Nâu,bonbanh,2025-12-26
Peugeot,1.6,2019,575000000,60000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Nissan,X trail,2019,575000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,575000000,73000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Peugeot,1.6,2019,579000000,69000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Peugeot,1.6,2019,579000000,68000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Innova 2.0,2019,579000000,117000,Xăng,Đồng Nai,Đen,bonbanh,2025-12-26
Kia,Sorento 2.4,2019,580000000,82000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,580000000,70000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Tourneo Titanium,2019,585000000,100000,Xăng,Hà Nội,Bạc,bonbanh,2025-12-26
Toyota,Hilux 2.4E,2019,586000000,91000,Dầu,Bình Dương,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.5,2019,589000000,58000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,590000000,79000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Peugeot,1.6,2019,590000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,590000000,0,Xăng,Hà Nội,Xám,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,590000000,90000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Nissan,X trail,2019,590000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,595000000,72000,Dầu,Khác,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,595000000,75000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,595000000,88000,Dầu,Khác,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,595000000,100123,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Peugeot,1.6,2019,595000000,70000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,595000000,60000,Xăng,Quảng Ninh,Cam,bonbanh,2025-12-26
Subaru,Forester 2.0i-S,2019,597000000,59000,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,599000000,86000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,599000000,100000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Mitsubishi,Pajero Sport,2019,599000000,75000,Dầu,Khác,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,599000000,60000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,600000000,72000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Tourneo Titanium,2019,600000000,189274,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Nissan,X trail,2019,605000000,80000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Peugeot,1.6,2019,610000000,100000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Subaru,Forester 2.0i-S,2019,610000000,63000,Xăng,TP.HCM,Xanh,bonbanh,2025-12-26
Mazda,CX5 2.5,2019,610000000,50000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,615000000,10000,Điện,Khác,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,615000000,80000,Điện,Khác,Trắng,bonbanh,2025-12-26
Mitsubishi,Outlander 2.0,2019,615000000,88000,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Subaru,Forester 2.0i-S,2019,618000000,63000,Xăng,TP.HCM,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,618000000,110000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sorento 2.2,2019,619000000,110000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sorento 2.2,2019,619000000,90000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,619000000,110000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,620000000,86000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,620000000,90000,Dầu,Hà Nội,Cam,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,620000000,110000,Dầu,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,625000000,80000,Xăng,Hải Phòng,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,625000000,70000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,625000000,52000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,625000000,74000,Điện,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,628000000,0,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Ford,Ranger Wildtrak,2019,628000000,90000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,629000000,80000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Kia,Sorento 2.2,2019,629000000,110000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Pajero Sport,2019,629000000,75000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Vinfast,Lux SA,2019,635000000,53000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sedona 3.3,2019,639000000,80000,Điện,Khác,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 2.0,2019,639000000,80000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,648000000,51000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Nissan,Terra V,2019,650000000,87000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Ford,Tourneo Titanium,2019,650000000,62000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Ford,Tourneo Titanium,2019,650000000,82000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,665000000,80000,Điện,Quảng Ninh,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,668000000,80000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX5 2.0,2019,669000000,12000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,Tucson 1.6,2019,675000000,80000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,675000000,170000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,679000000,110000,Dầu,Hà Nội,Xám,bonbanh,2025-12-26
Honda,Accord 1.5,2019,679000000,90000,Điện,Bắc Ninh,Đen,bonbanh,2025-12-26
Honda,CRV G,2019,680000000,870000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,CRV G,2019,685000000,87000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Tourneo Titanium,2019,685000000,67000,Điện,TP.HCM,Nâu,bonbanh,2025-12-26
Vinfast,Lux SA,2019,685000000,41000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,CX8 Luxury,2019,685000000,86000,Xăng,Đà Nẵng,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,685000000,120000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,CRV G,2019,690000000,65000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Honda,CRV G,2019,690000000,64000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sedona 3.3,2019,695000000,40000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Kia,Sedona 2.2,2019,695000000,0,Dầu,Hải Phòng,Đen,bonbanh,2025-12-26
Honda,CRV G,2019,695000000,64000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX8 Premium,2019,695000000,0,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Camry 2.5Q,2019,695000000,150000,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Kia,Sedona 2.2,2019,698000000,89000,Dầu,TP.HCM,Đỏ,bonbanh,2025-12-26
Mitsubishi,Pajero Sport,2019,710000000,74000,Dầu,Khác,Trắng,bonbanh,2025-12-26
Toyota,Camry 2.0G,2019,718000000,68000,Xăng,Bà Rịa - Vũng Tàu,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,720000000,80000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,720000000,60000,Xăng,Hà Nội,Bạc,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,720000000,100000,Xăng,Hà Nội,Bạc,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,720000000,82000,Điện,Hà Nội,Nâu,bonbanh,2025-12-26
Honda,CRV L,2019,720000000,90000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mazda,CX8 Premium,2019,720000000,650000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mazda,CX8 Premium,2019,725000000,65000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,Solati H350,2019,725000000,78000,Dầu,TP.HCM,Trắng,bonbanh,2025-12-26
Mazda,CX8 Premium,2019,725000000,61000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Kia,Sedona 3.3,2019,725000000,52000,Xăng,Bình Dương,Trắng,bonbanh,2025-12-26
Honda,CRV L,2019,729000000,0,Điện,Hải Phòng,Trắng,bonbanh,2025-12-26
Honda,CRV L,2019,729000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,CRV L,2019,729000000,600000,Điện,Thái Nguyên,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,735000000,76000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mitsubishi,Pajero Sport,2019,735000000,90000,Dầu,Hà Nội,Nâu,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,735000000,107000,Dầu,Khác,Xám,bonbanh,2025-12-26
Kia,Sedona 2.2,2019,735000000,100000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Ford,Everest Titanium,2019,735000000,180000,Điện,Hải Dương,Bạc,bonbanh,2025-12-26
Honda,CRV L,2019,736000000,86000,Xăng,Khác,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,738000000,120000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Honda,CRV L,2019,739000000,50000,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Toyota,Hilux 2.8G,2019,740000000,60000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,745000000,77000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Honda,CRV L,2019,750000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,755000000,86000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,SantaFe 2.2L,2019,755000000,70000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Mazda,CX8 Premium,2019,759000000,0,Xăng,Hải Phòng,Trắng,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,760000000,0,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,760000000,91000,Điện,Khác,Đen,bonbanh,2025-12-26
Mercedes,Benz C,2019,760000000,93000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,760000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,760000000,93000,Xăng,Bình Dương,Trắng,bonbanh,2025-12-26
Hyundai,SantaFe 2.4L,2019,765000000,39000,Xăng,Bà Rịa - Vũng Tàu,Nâu,bonbanh,2025-12-26
Mercedes,Benz C,2019,770000000,0,Hybrid,Hà Nội,Đỏ,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,775000000,0,Xăng,Hà Nội,Nâu,bonbanh,2025-12-26
Mercedes,Benz C,2019,775000000,89600,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz C,2019,779000000,100000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,780000000,0,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Camry 2.5Q,2019,780000000,61000,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Mercedes,Benz C,2019,780000000,66839,Xăng,TP.HCM,Đen,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,785000000,70000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,785000000,76000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mercedes,Benz C,2019,786000000,96000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Fortuner 2.7V,2019,788000000,40500,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,788000000,70000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Toyota,Hiace 3.0,2019,789000000,80000,Dầu,Khác,Bạc,bonbanh,2025-12-26
Mercedes,Benz C,2019,789000000,70000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz C,2019,789000000,950000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,790000000,65000,Điện,Nghệ An,Xanh,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,792000000,0,Điện,TP.HCM,Trắng,bonbanh,2025-12-26
Mercedes,Benz C,2019,798000000,58640,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Mercedes,Benz GLA,2019,799000000,60000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,800000000,112000,Dầu,Hà Nội,Nâu,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,805000000,75000,Dầu,Khác,Đen,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,805000000,80000,Dầu,Hà Nội,Đen,bonbanh,2025-12-26
Ford,Everest Titanium,2019,808000000,96000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Mercedes,Benz C,2019,810000000,26000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Ford,Everest Titanium,2019,815000000,20000,Điện,TP.HCM,Xám,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,818000000,780000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,825000000,120000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,825000000,78000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,825000000,780000,Dầu,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,825000000,96000,Điện,Hà Nội,Đen,bonbanh,2025-12-26
Hyundai,SantaFe Premium,2019,830000000,7100,Dầu,Thái Nguyên,Nâu,bonbanh,2025-12-26
Audi,Q2 1.0,2019,830000000,50000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Mercedes,Benz C,2019,830000000,79000,Xăng,Hà Nội,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,835000000,80000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
Mercedes,Benz C,2019,839000000,37000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Audi,Q2 1.0,2019,839000000,48000,Xăng,Hà Nội,Đỏ,bonbanh,2025-12-26
Toyota,Fortuner 2.4G,2019,839000000,0,Dầu,Hải Phòng,Bạc,bonbanh,2025-12-26
Toyota,Camry 2.5Q,2019,845000000,63000,Xăng,Hà Nội,Đen,bonbanh,2025-12-26
Toyota,Camry 2.5Q,2019,846000000,79000,Xăng,TP.HCM,Trắng,bonbanh,2025-12-26
Ford,Everest Titanium,2019,849000000,50000,Điện,Hà Nội,Xám,bonbanh,2025-12-26
Mercedes,Benz C,2019,850000000,79000,Điện,Hà Nội,Trắng,bonbanh,2025-12-26
